x0,x1,x2
-2.6907958660874747,9.663263726505104,6.375419147370877
-2.146434213931438,9.829971680947798,6.386344635764054
-2.5014079238029345,9.595711287998709,6.082924875496282
-0.9384947721467131,4.116605218973563,-9.114555903837067
-2.9637506439814154,9.91331721379829,5.859835560649424
-2.891153118924228,9.079703740105767,6.0155933919565845
-0.2104032638816239,4.8415179826250805,-9.032291407118489
-3.0134200765069483,9.423259201926653,6.07328717156184
-2.2689805378119483,9.766907911484262,5.705451357199597
0.09291009807411772,4.324351565676663,-8.610417733988502
-3.7151967485383937,9.900370958319847,5.994428369875066
-0.04300315530128834,4.582199180455837,-8.58776901716621
-0.28133928265847985,5.4367938235035735,-8.760838149154546
-3.369475512689367,9.53467052143018,5.598126532883486
-3.0928231161377413,10.379073060723938,6.298976762511045
-0.9657512028812464,5.097501009211942,-8.976307845794539
-4.1136373797917924,9.150726120321307,6.415701738797001
-2.9768137096464504,10.486955636874539,5.349152697975966
0.4460645157487068,4.379673324727375,-9.560318825238646
-2.683165917821751,9.995003415935804,5.714204642897051
0.2879218070840331,3.407015523799716,-9.05527040067943
-0.3537646040305003,4.998870107630615,-8.555301798019437
-3.999731269774957,8.868643306812407,5.464706700266009
-3.1124121850451107,8.927776876278621,6.392697786142113
-3.7073415123927393,9.061881654733478,5.921642871682501
-0.5176205503888964,4.469095494387473,-8.43175028989424
-2.9002982971648748,9.195712004881827,5.519778578623469
0.0809265209605929,4.441449257422505,-8.631288465438525
-3.2938598384026463,9.453073130075966,5.969866486392553
1.0719774270956126,4.625769028855667,-8.450880284630529
0.16115222985257416,4.226181302397055,-8.76496765956867
0.0465673343358238,4.126542479462029,-9.663260427332126
-3.6239935299341854,9.81205318721535,6.397987646004304
-0.6092517704974559,4.453402005639562,-8.51618019185214
-3.7024516002870467,9.63825156614777,5.800457954062594
-0.6374762713909982,3.7076862602797482,-9.482260030058054
-2.0273333163833605,9.773121824510804,5.985761964314216
0.05203773003008091,4.373248839151749,-8.261402490530303
0.42505883652873266,4.982340513552929,-8.724957013241902
-0.12009105802665851,3.4500684523235403,-8.474147863762306
-0.20418460714810238,4.437559354120574,-8.567704258996317
-0.5431853443679053,4.144898799947293,-8.287225229383493
0.14088317109532247,4.0490675634879665,-8.940517238425866
0.4061651288389498,4.418293672617989,-8.702187620834819
0.11990413828031242,4.024099072247536,-8.733376287816297
-3.018862285671116,9.351963717451975,6.057943869608059
-2.5294822188562445,10.44274341103853,5.818499489396733
-3.4728726428378547,10.34907614103475,6.017140023282998
0.008181075053665218,3.85793499638477,-8.581386249709363
-0.7359867743427796,4.265927534516167,-7.937377521427465
-4.111631194504012,10.111042789015777,5.245346697940034
-3.4755265026853235,9.828699206311532,6.561184686178865
-3.172891976176473,10.043367753770822,6.189548572425375
-1.9575567200062884,10.265375669150096,5.779224711693844
0.872177308321182,4.234022041087116,-8.700909521224442
-3.421162955084951,10.263144313565771,6.107398992171137
0.368918198344327,3.38253391687776,-8.784411241791398
-0.08411443137400741,4.035742043320075,-8.229787126416618
-0.0024208051357215467,3.6734884402807726,-8.745809211138054
-3.978245602914404,9.625753558553129,5.885911476068035
-2.5463467303270932,10.536847801743003,6.060034513078012
-3.5717461994286683,9.658717018930178,6.472265707400638
-2.5995879651036207,10.135106226283671,6.554069679590307
-2.8190439711377944,10.461183523193586,6.028555314327035
-3.468579981825148,10.203906923613014,5.131183903571742
-2.1876633492860216,9.283871833528448,5.36231775221429
-0.13171203410947424,5.164634435252971,-8.893047086615686
-2.9922768132312103,10.24423730520207,6.494033838540069
-0.2759273967097445,3.7969579698661104,-8.594917584534418
-0.17525406696954798,4.608707750930118,-8.763246199815496
-3.1508400460280663,9.671580501703847,5.897949189368739
-0.07676980097392423,4.29606666345643,-8.410146223651074
1.0104825625494116,4.662642155460082,-8.620625522659044
-0.34681759187041394,4.18361117108268,-8.527766207887407
-2.5028808452316533,9.606910790209719,6.4673216779712375
-3.070526556811081,9.960014371766388,5.6521815322465505
-0.29193338495879717,3.4992310019583024,-8.85691036727561
-0.3835062183252427,5.2202298808230925,-8.127032899310151
-2.7236133578650303,9.767329760610489,5.577321981187138
-0.37144953814344756,4.759180208982574,-8.60194654504629
-1.7592851580621849,10.692735103454401,5.800905287703255
0.08029303853621264,3.5871879393993344,-8.619958282374357
-0.24964507894433896,3.40644191897902,-9.18674345889247
0.025655265591206514,4.560972185226987,-8.999905911631814
0.6499935414990722,3.0210837637486647,-9.562014694847452
-2.3130014159959127,9.831293811882544,5.163045960723837
-2.2416678432034054,10.804915530649387,5.800470945463204
0.3253970727541352,4.595671943667435,-8.54117567712599
-0.11947296396470514,4.138997423996362,-8.076132503275934
-2.7837792962731815,9.890867989337522,5.173366911080623
-3.039813993703366,9.033932760032293,5.72494042051309
-2.9680238006397204,10.010843937445067,6.012778704254209
-2.770411308372372,10.172621987349062,6.308901739301159
-3.299605441860227,9.687904998385251,5.846714497233078
-3.47989972709795,10.207772849229064,6.0362066857937196
0.26145684082349563,4.245194257782362,-8.509828302867971
-0.34662185125987716,4.001210963503654,-9.42770550522602
-0.38850131700390067,3.9482661068871376,-9.120219579539246
0.2057078675751216,4.434039365830698,-8.403669672168201
0.5863988088979181,3.991869719995134,-9.292202378607907
