x0,x1,x2,x3,x4,x5,x6,x7
-1.378711652436621,3.2681660299631483,8.673405384390326,3.9459577831914876,-6.310527398594554,6.331393232066706,1.2119427530506814,2.8925826025208474
5.374307915550672,-7.253574678163304,1.0186530712304,-2.7142550684538813,3.1169631012470727,2.194411224608374,-8.287159707121035,-2.0164626542954256
7.105999953273063,5.213228321037159,-2.7651116242464684,-1.548377012469101,-8.096099753387364,-0.06141506812723663,-2.8926388838282575,-6.6485435539238855
8.204420006731548,-8.122426272703226,1.5481900167069682,-1.3427285512254228,2.5622383186299165,2.9752884716253662,-6.8103753780643865,-1.5373826488850988
5.182097729261787,8.242058942471768,6.969056634521907,-1.6681999045742084,-4.116371258605631,-6.790616998940395,0.8980110816490404,-7.454348504410656
-1.079862148406431,3.2814309857869115,7.3625877271514675,3.502241227042408,-6.7304272001896805,5.86910766681575,2.967912467494158,2.2144840128314884
0.11355012365314154,4.239219722189488,6.987579584064673,3.5804794794836696,-6.987227862350894,5.691280747296176,2.8314352954764797,2.04844417808255
4.432380089903328,10.123542195200093,7.91222465680251,-2.58011836432872,-4.715620521874596,-7.322440915771705,0.6505020031277144,-6.93035185905111
5.496663304370832,9.832839282708429,6.545783444112217,-3.4717189868548557,-3.5598801087319973,-6.547900647555565,0.6167864902847664,-5.946470169813823
8.009410752399592,4.231677886742134,-3.8805650321259715,-1.3195515042191055,-10.3094275644986,0.1705448391811819,-2.8968777550542866,-8.638595382766814
7.518214502338879,5.61339904537436,-3.3409367997080266,-1.8891310847801221,-8.377288720688016,0.20248050697586373,-2.1757939546722795,-7.222724630766927
6.157299838126793,9.224526079172046,7.760153530568189,-2.809775313059326,-4.308244221389859,-5.868044817059452,1.7241736458210826,-5.891741632644062
8.192481887636369,4.861311486487999,-3.0814911341170608,-1.6658802652406615,-8.666963049159495,-1.1331249714203344,-3.4987241878948785,-6.8057218662325925
8.397725612669065,7.813516130250999,-3.2697687401470237,-2.5924541044170013,-9.793065020295716,-0.1629760234778117,-2.4041353671866657,-7.7003717450947216
-0.4373284464538776,4.003570982876572,8.240199229818197,5.930489389306597,-6.333819569825659,4.670627604346126,3.3447379516014997,2.768748415882265
8.339910646203922,6.092728953417856,-2.447937233417688,-2.1187506479968268,-7.6428695148553025,-0.048737755685558604,-2.8924531771743833,-7.22308408370888
6.644040208675352,-8.469523147881663,0.04738614167892652,0.5294995660076334,2.8318817336821493,-0.010087229748674265,-7.491328504063351,-1.0253357574149935
6.612540736942268,-8.420736466530661,1.5729064209149886,-2.099231460211922,1.4955801596093663,1.7767835302726347,-8.20004561205407,-0.44482087754345856
-0.5036396764091149,4.012088963018531,7.862312391389523,3.519732110411365,-7.654517890127787,4.534756066712324,2.3747565780242836,2.564864673172226
7.161172229473504,-8.217240933519243,3.2139520609396373,-0.9782864486438273,1.1893170006239635,1.294137601433791,-8.97555214857174,-1.2923673772408932
6.435547058450216,-7.985698511127075,1.9967107352902256,-2.656978083197589,2.0226452721524173,0.940359537291462,-7.249852581639731,-1.0346268075111844
-0.6928296029924867,4.16899272340831,7.649711506049547,3.1690670968466574,-6.910422086950146,5.322989121152824,1.100223082690876,2.05332327739522
6.886577023648428,-7.679642126619667,2.143774306912018,-0.1576889018615485,2.1944213648844952,2.9401660882438723,-8.233330082186628,-1.5038839844776752
0.17523557785275456,4.646889181254746,7.772696833608096,2.9947388757916458,-7.003909226991812,3.402273773686045,1.8383384430076573,1.2934744707702777
8.186563840402123,4.626570779835474,-2.386181499935116,-0.5413058745092316,-7.599297959128975,-1.2213164780525558,-1.8414658346725443,-6.046996946477528
8.999384278977569,6.1263123727843976,-1.4866823613940339,-1.3956638878666916,-8.230495974043444,-1.035342235906728,-3.48810912851953,-7.561491790665063
8.629923745083497,4.521649613303642,-3.042921878046324,0.18163348211308916,-9.083769937854788,-1.5703190013978818,-2.1416576838123977,-6.481307632041185
8.666055008791702,5.6416467854353325,-2.9580838162935787,-1.423759380998475,-8.509512290803498,-1.2772802163842818,-2.0332259756515945,-6.373845188233146
7.704005114792915,5.922317322135436,-3.4200724482583595,-2.573396004246041,-8.807017862685424,-0.17359328186308398,-2.1596692465565295,-7.478172039505886
8.929654934255016,5.800321491637708,-2.9691779676974432,-3.8359392820660503,-8.574609725545638,-0.735412852560303,-3.234633357115656,-6.666627511499241
4.758043831971973,9.279414817115192,8.843853484892616,-3.1806244519691713,-4.566365262351325,-8.048088258456357,1.470733595294467,-6.021066977159534
-0.7849205241231212,5.748334064989485,7.853741166859432,4.489362708709478,-6.228075397613323,4.541684709703623,1.9201580964098575,2.9423410770087317
0.19424429043160207,2.7406813050208054,8.16575753533333,3.1252562131623662,-5.939628773058033,5.780489460991193,2.8399277551796893,1.425609215023578
8.994476769033907,5.552160267519091,-2.6508548849981186,-2.394244444339495,-9.777798640663395,-2.268419533795001,-3.5641391774269784,-7.357460159176667
4.886629366377681,10.251903002284607,5.6058460645701125,-2.3585956202737957,-4.787765143874808,-7.870993050091889,1.2183155843956641,-5.469893725978656
-0.3588348823929406,3.0734843449578877,7.201435087565964,3.0761810740591566,-7.728184217950075,4.997501433478507,2.3034494851303084,2.004592068567661
-0.038734133906023094,3.835087397975695,8.410378971685752,4.486204429959013,-5.778154300390499,2.356207456956263,1.877454688998692,2.585533187647197
5.285762830393153,9.672158993483444,7.492136881604482,-2.450005310689731,-4.666844155638513,-7.6230299114567535,1.0263276137320152,-6.519983877693082
0.5937333729557897,5.162778422880457,8.343978805394947,3.8184956588210377,-6.069923181502389,4.171091987927688,1.0418005909303105,4.115986078497924
5.627486541663059,-9.019381498209814,0.6397753970924822,-0.6963544784799562,1.7947531657523468,2.3431271213607707,-7.721273193309928,-0.6921378454828092
3.944952610961427,8.872391786029823,6.802172327534976,-3.6202173699189615,-4.770999029152056,-7.144921414202855,1.0297879347530758,-7.389935769889089
10.114973155612123,6.874682736383359,-2.8234850831563887,-1.8750660511996067,-8.550442879456975,-0.6865684114025722,-3.453694927466484,-7.589325676305217
4.596131488231649,8.957055804830482,7.1329797445925145,-1.497966086885736,-4.206637478608744,-7.057616804391454,1.0951582583197859,-6.568690642018356
7.384135124769411,4.847023859870565,-3.04233023323462,-1.5500268499451206,-9.310458389114562,-1.239204678183775,-2.6324083082287526,-8.633489876985415
-1.0799148523513216,5.857065146107095,8.285192377811306,4.4851681453736445,-7.348922776103767,5.846343413297384,3.864364919297942,1.4864644630639061
6.8397762920060625,5.604929894501657,-2.3098851599481804,-4.137380789073614,-9.63609829799477,0.22881298650699833,-2.333603836032431,-6.708835767310675
3.2248562003510353,8.190054991639144,7.778686959670754,-4.964216045596704,-4.449878480776775,-7.631809398025196,0.23915232508008755,-5.757534550316333
0.22670660196352055,3.6368088005553676,9.057442796407116,4.392682810431938,-7.669269660517675,4.9848461907431965,2.4008062377381854,4.20986975768655
9.794381864234744,5.358373467115174,-2.0102908493679728,-2.2156992470862815,-8.57742533899721,0.4651480075876897,-0.6811114207787434,-7.332927666126587
-0.31232532490060816,3.1242807800608583,7.5504886368141335,4.414342432091278,-8.081504779206417,3.8803726943226824,2.145839216649008,3.105914601216511
4.121849561271808,10.457251415332166,5.1228590869883135,-2.509534992550999,-5.902631947554595,-6.942061473361705,0.9789782453886021,-6.840899752102159
7.129616180407062,-9.652917944614119,1.288265150455214,-1.2507514155824213,1.3670743058786374,2.1869854886491447,-7.214299496686053,-2.2271889381574663
-0.09803405522484543,2.908237429043794,7.220409509120872,4.93776371652695,-6.916263444128142,5.473995629286025,2.877784664833109,3.2626893720965238
8.72699524039018,5.2930109381932,-2.164871101491306,-1.8066773012274369,-10.241500118830485,-1.4246968069775459,-2.724310755137673,-7.9364709668983044
6.591563412066917,-7.196586218209508,1.7539076374708267,-0.9490264514499455,2.8560270830785397,1.9337616248078484,-6.690502143569048,-1.2526322777987167
6.2355356872103345,-8.477440087691024,1.8815890639351673,0.056260626727568264,0.48310858933209344,0.9953753871053791,-6.663300414183645,-1.7938431934568895
5.878146034594842,-8.34558474254671,1.9770449785830868,0.05173146757102387,2.943048373803588,1.7392240759680444,-5.812685431382016,-3.0806310753929167
4.922517263126484,10.276034701007527,7.150090543747444,-3.03592819513711,-4.272813728419424,-8.546468774009021,0.5906222008032925,-5.766792001875773
6.450309062352247,-6.860792752691844,2.650877539036196,-2.269121596147956,1.8025883480938363,3.4378718954517877,-6.472022994129405,-2.885222058393885
-0.7814512873100035,3.271658488755069,7.930172046213973,3.957401520930615,-6.752928965407618,5.036156551976345,1.858942037582001,2.666150057179254
6.5897415864625515,-8.349852275973614,1.9569604812097032,-1.640572681267844,2.851774302513497,2.348515765148132,-6.931819984307681,-1.2037494684952492
1.1650038982628501,3.7465494219288873,7.10839170379141,3.497928743877372,-6.595957153356909,5.648888091624032,2.8001035615914756,2.3107062737075768
6.686244011807894,-7.6319338775238785,0.4831705186702915,-1.0380464457078211,3.5262680857973248,1.7042245520670343,-8.892143668525645,-1.393376209584408
5.3848585055124945,-8.149093113625273,1.2908162811415063,-1.1437762223455963,2.094668843530768,1.5286463951010947,-7.628197721759463,-1.2695286324008954
6.390789910985483,-6.414362583939593,2.9356841281672557,-1.4812756848508057,2.062457558708213,1.7784592845810476,-9.094263957706188,-1.8253705006646859
4.889918290354192,10.514887970061746,6.05305668445121,-2.853876461983667,-4.6550109041762875,-9.642820886037075,1.339817470719279,-6.4934982335615565
5.382265333315681,11.055700403231963,6.75675332665391,-1.4322300112661441,-5.483251376230904,-8.515200817301789,1.8198563623356918,-8.529761408038294
4.779989443615962,8.889183210950824,8.158901241679285,-1.271969491784442,-3.987794260065495,-6.312241955602433,-0.41474894488940683,-5.064096367807638
6.508388247769888,-6.252556152333039,3.847440584054135,-1.7683641169448094,1.9048951066763797,0.7288187178653893,-6.961795173619665,-1.9200967464678016
-0.2558696043422205,2.6507236193729096,8.190023762480147,3.155208615051529,-6.7582145395544835,5.607937309953623,1.7024382629223274,1.9800242129603354
6.682498718160386,10.786032879489662,7.5608634916460575,-2.461173263217298,-4.299180183467246,-9.076980005887153,1.6652654475870583,-7.010806390666025
7.815880849552127,7.132380524180139,-3.1342665084735137,-2.923176819301804,-7.86365758615958,-0.5656058698928429,-4.1871205067543915,-7.093704954349321
-0.13406128734368306,3.1144090646426723,8.372767923840106,2.8410691233802785,-5.996789359266007,5.159127904359856,2.6325308426569336,3.092222874933848
6.607676958640402,-8.422360469535436,1.376184750560332,-1.308383962218448,1.3065720849732418,-0.16546869019248778,-6.653484833027783,-2.5009506415306526
0.5073419104479759,3.217694375000332,7.449474272072853,3.593352079214704,-7.146901885182648,4.785557382260293,2.855929867729176,0.47946750232187996
7.282143985763159,-6.721709204074312,2.148892983489027,-1.279811463739283,2.2594912114113512,0.9149773877091769,-8.061019750919288,-0.8893969864126222
4.26426171322029,9.201442235026873,6.558795244180825,-2.8200068425004914,-3.980336493898663,-7.886980781411591,0.2520005548572676,-6.73564439692922
-0.7683924060042334,3.815687011844301,8.626996306303448,4.494964904063696,-6.678146793911517,4.667120670476869,3.14872476348101,0.42888581195423203
7.341121979164136,5.724845470430283,-3.5713566373587082,-0.5941061506946539,-7.697913336831021,-0.25648085024146505,-4.264677110449271,-7.296354346332355
-0.9919976424849243,3.973630346938917,7.588830414806557,3.065821961683407,-5.079003157222964,4.48428000954981,3.5636411916414668,1.6923748286157425
7.147160409422225,5.876076797116331,-2.900288288673937,-2.670549528247551,-8.636986607625028,-0.38559838652890555,-3.319685522100675,-7.542176237328871
-0.13815579998365013,3.239352269264517,6.64699676350131,3.418756711705175,-5.296914934535917,6.369753710522939,2.861432690703607,2.1076648167786756
-2.3773821911341635,4.106767045384632,8.284639492392431,3.693338734265158,-7.665279922765889,5.5280233212126175,0.03835713416127717,1.0510870592559414
7.35334137290258,-8.203851688598906,2.6938542766701494,-1.010744167100328,1.1501088896116025,2.889559313883443,-6.4409440518049585,-3.6553648784145816
7.973741475301444,4.857921837978045,-3.728128834517392,-1.9902226444987061,-8.958544441427255,0.08944680864480559,-1.3406822789227997,-6.617404849097664
6.274376916148092,-8.663241949416859,1.4974087735645123,0.1980751658743689,2.761412919235403,3.6470065236431415,-7.656111000133657,-3.721084979866174
5.743039255550535,9.868073773669563,7.5156275235679395,-2.8669926977782976,-4.619404966145563,-8.175183721041465,1.9113219374077657,-6.416516749132458
4.972525233569774,10.556537388682871,6.705846112335007,-2.5833973481370505,-4.4518087950363165,-7.265787027334984,0.6292723834877356,-5.9395165946163235
7.934323721435727,6.016896497905673,-2.5101945632302227,-1.8003260910928798,-8.432424231592197,-1.392454611572943,-3.128947414365532,-8.191413600016823
3.20940867848121,10.554677028445669,7.1981163987286925,-3.453058669251737,-4.229908123731773,-7.610933361388586,1.8552011913324915,-6.919693478977996
8.17229189990866,5.928035461844746,-3.4032553792066773,-2.4096912857529533,-8.818356574056352,-0.8526896607053877,-2.8420316461673396,-7.560878416789786
-0.4725522081617505,3.4859501814662086,7.8899775586457555,4.394897610369904,-7.256961074682017,6.288787598253565,3.4419587202690574,1.9826420765979769
7.417894861595388,5.545310186603667,-3.5095528804050646,-2.7348141966986246,-8.868958367307378,-3.209620932057529,-3.15455711690075,-5.910113241073634
